original_filename,page,file_url,platform_link,InvoiceDate,InvoiceNumber,SupplierName,Project_Name,Total,Description,Item,Amount,Unit_Price,Qty,col1,col2
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00","Add Back in Costs to Grade All 
Sidewalks",1,") $ ( 122,138.00 )","$ ( 122,138.00",1.0,LS,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00",CO # 2 - Plan Changes made of,,,,,,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00",03/2022 Revision,2,"$ 339,777.00","$ 339,777.00",1.0,LS,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00","CO # 3 - Mowing Maintenance 
Around Owner's Trailer",3,"$ 2,500.00","$ 2,500.00",1.0,LS,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00",CO # 4 - Plan Revisions,4,") $ ( 474,126.00 )","$ ( 474,126.00",1.0,LS,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00","CO # 5 - Reduction of 1 "" of Conrete",,,,,,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00","( By Others ) at Truck Paving for 
Bldas 100 & 200",5,"$ 6,151.00","$ 6,151.00",1.0,LS,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00",CO # 6 - Installation of Temporary,,,,,,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00","Parking Lot 
CO # 7 - Add Phase 2 Storm Pipe",6,"$ 5,275.00","$ 5,275.00",1.0,LS,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00",and Type 9 Curb Inlets,7,"$ 152,948.00","$ 152,948.00",1.0,LS,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00",CO # 8 - T & M Work Tickets,8,"S 51,468.00",$ 51.468.00,1.0,LS,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00","CO # 9 - Add Sanitary , Water , and 
Fire Building Connections to Phase",,,,,,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00",1 Utilities,9,"$ 51,322.00","$ 51,322.00",1.0,LS,
DemeConstruction2-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/a7c17051-325f-4e94-a812-d5bfd514d05d-1.jpeg?expires=1699884752&or=0&s=d493549be13db2e3842ac81ca8977610,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/cbb84e4b-7ce9-11ee-8f83-7e502dc2fec3,06/23/23,22004-13,"DEME CONSTRUCTION , LLC",Manatee County Logistics Ste,"8,204,437.00","CO # 10 - Delivered 23 Loads of 
# 57 Stone to Site",10,"$ 33,972.00","$ 33,972.00",1.0,LS,
